id,tanggal,kab,kec,kel,jenis,kk,jiwa,meninggal,hilang,luka,ungsi,ternak,rb,rs,rr,tmdm,sklh,ibdh,sarkes,ktr,kios,jmbtn,jln,swh,kebun,hutan,tmbk,kerugian,lat,lng,penyebab,kronologi,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by,terdampak,tertimbun,pabrik,tmdm_fu,tertimbun_fu,keterangan,ket_penanganan,status,anak_anak,perempuan,laki_laki,lansia,tertimbun_pendidikan,terendam_pendidikan,rr_pendidikan,rs_pendidikan,rb_pendidikan,tertimbun_kesehatan,terendam_kesehatan,rr_kesehatan,rs_kesehatan,rb_kesehatan,tertimbun_kantor,terendam_kantor,rr_kantor,rs_kantor,rb_kantor,tertimbun_ibadah,terendam_ibadah,rr_ibadah,rs_ibadah,rb_ibadah,rr_fu,rs_fu,rb_fu,tertimbun_jembatan,terendam_jembatan,rr_jembatan,rs_jembatan,rb_jembatan,tertimbun_pabrik,terendam_pabrik,rr_pabrik,rs_pabrik,rb_pabrik,tertimbun_toko,terendam_toko,rr_toko,rs_toko,rb_toko,lahan,irigasi,tertimbun_tanggul,terendam_tanggul,rr_tanggul,rs_tanggul,rb_tanggul,meninggal_laki,meninggal_perempuan,hilang_laki,hilang_perempuan,luka_laki,luka_perempuan,mengungsi_laki,mengungsi_perempuan,kategori_laki,kategori_perempuan,DT_RowIndex
1005,10 Agustus 2022,Kab. Luwu Utara,Baebunta Selatan,Lembang-Lembang,"<a href=""/data/1005 "">Banjir</a>",250,1121,0,0,0,0,0,0,0,0,250,,,,,,,0,21,354,0,0,0,-2.631399,120.2948,Akibat hujan lebat,Hujan lebat dibagian hulu sungai rongkong selama 2 hari pada wilayah tangkapan air secara luas di wilayah tersebut menyebabkan banjir dan menggenangi kawasan permukiman dan lahan pertanian dilokasi kejadian.,2022-09-21 14:41:17,,,7,,,0,0,,0,0,,TRC BPBD Luwu Utara bersama pemerintah setempat melaksanakan assessment dan melakukan pantauan level air abnjir dilokasi tanggul jebol dan permukiman warga terdampak.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,156
993,02 September 2022,Kab. Luwu,Lamasi Timur,Bulolondong,"<a href=""/data/993 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,4,,,,,,,0,0,0,0,0,0,-2.825636,120.160217,,,2022-09-19 13:12:07,2022-09-19 13:12:22,,7,7,,0,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,157
4082,12 Desember 2023,Kab. Enrekang,Enrekang,Karueng,"<a href=""/data/4082 "">Banjir</a>",15,48,0,0,0,0,0,0,0,0,15,,,,,,,0,0,0,0,0,0,-3.781629,119.807007,Cuaca ekstrem (hujan deras),Hujan deras yang mengguyur terjadi pada pukul 20:30 Wita yang menimbulkan adanya banjir yang merendam belasan unit rumah warga di kompleks perumahan Al-Gifari yang dihuni 48 orang jiwa yang berada di Dusun Bampu Desa Karueng Kecamatan Enrekang.,2023-12-14 05:51:34,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3959,15 Oktober 2023,Kota Palopo,Wara Utara,Luminda,"<a href=""/data/3959 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,1,,,,,,,0,0,0,0,0,0,-3.102807,119.949829,Hujan deras disertai angin kencang,Telah terjadi banjir pada pukul 22:00 Wita yang disebabkan karena adanya hujan deras yang mengguyur disertai angin kencang sehingga menyebabkan air meluap dari drainase yang membuat 1 unit rumah warga terendam air yang berada di Jalan Salubulo Kelurahan Luminda Kecamatan Wara Utara.,2023-10-15 05:43:05,2023-12-01 07:47:55,,7,54,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3816,06 September 2023,Kab. Luwu Utara,Malangke Barat,Wara,"<a href=""/data/3816 "">Banjir</a>",142,484,0,0,0,0,0,0,0,0,125,,,,,,,0,65,87,0,0,0,-2.272018,120.335449,Hujan lebat,"Hujan lebat terjadi di bagian hulu sungai rongkong pada pukul 03:00 Wita selama 2 hari menyebabkan naiknya debit air sungai dan terjadi banjir yang membuat tanggul jebol di 2 titik lokasi yang berbeda. Titik pertama, tanggul jebol sepanjang 20 meter dan Titik kedua, tanggul jebol sepanjang 50 meter sehingga merendam ratusan unit permukiman warga, pertanian dan perkebunan yang berada di Dusun Wairinni, Dusun Labou, Dusun Durian Bela Desa Wara Kecamatan Malangke Barat.",2023-09-11 06:39:43,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3
3623,24 Mei 2023,Kab. Bulukumba,Ujungloe,Manyampa,"<a href=""/data/3623 "">Banjir</a>",29,29,0,0,0,0,0,0,0,0,29,,,,,,,0,0,0,0,0,200000000,-5.350946,120.201965,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 02:00 Wita menyebabkan air sungai meluap yang merendam puluhan unit permukiman warga dan rumah ibadah dengan ketinggian air mencapai 1 meter. Kejadian ini pula mengakibatkan 1 ekor ternak sapi hanyut terbawa arus yang berada di Dusun Dongi Desa Manyampa Kecamatan Ujung Loe.,2023-07-17 09:02:24,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3613,13 Juli 2023,Kab. Sinjai,Sinjai Utara,Biringere,"<a href=""/data/3613 "">Banjir</a>",631,2150,0,0,0,0,0,0,0,0,631,,,,,,,0,0,0,0,0,0,-5.317948,120.201965,Curah hujan yang tinggi,"Hujan deras terjadi pada pukul 23:59 Wita hingga pukul 06:00 Wita menyebabkan naiknya debit air sehingga terjadi banjir yang merendam ratusan unit rumah warga, tanaman pertanian dan perkebunan serta sarana dan prasarana fasilitas umum lainnya yang berada di 2 kecamatan.",2023-07-14 01:30:27,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
3583,08 Juli 2023,Kab. Luwu,Lamasi Timur,Pompengan Tengah,"<a href=""/data/3583 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,50,,,,,,,0,80,0,0,0,185000000,-3.321456,120.235474,Hujan berkepanjangan,"Hujan yang secara terus menerus mengguyur Kabupaten Luwu menyebabkan tanggul jebol sehingga air meluap dan terjadi banjir yang menggenangi area permukiman warga, sekolah dan sawah dengan ketinggian air mencapai kurang lebih 4 meter yang berada di Desa Pompengan Tengah Kecamatan Lamasi Timur.",2023-07-10 03:31:02,,,7,,,0,0,,0,0,,,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6
3563,24 Juni 2023,Kab. Bulukumba,Ujungloe,Manyampa,"<a href=""/data/3563 "">Banjir</a>",168,0,0,0,0,0,0,0,0,0,168,,,,,,,0,340,30,0,900,1870000000,-5.382849,120.124328,Curah hujan yang tinggi,"Hujan deras terjadi pada pukul 08:00 Wita mengakibatkan ratusan unit rumah warga, sekolah, tempat ibadah, sawah, kebun dan tambak terendam air dan membuat tambak/empang milik warga meluap sehingga terjadi banjir yang berada di Desa Manyampa dan Desa Manjalling Kecamatan Ujungloe.",2023-07-06 13:37:39,,,7,,,0,0,,0,0,,,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3550,02 Juli 2023,Kab. Sidenreng Rappang,Kulo,Rijang Panua,"<a href=""/data/3550 "">Banjir</a>",0,3,0,0,0,0,0,0,0,0,3,,,,,,,0,0,0,0,0,0,-4.344905,120.02124,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 19:30 Wita menyebabkan debut air sungai perbatasan Desa Mario dan Desa Rijang Panua meluap sehingga merendam beberapa unit rumah warga dengan ketinggian air mencapai 50 cm di 2 Desa Kecamatan Kulo.,2023-07-06 09:30:29,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3541,22 Januari 2023,Kab. Pangkajene Kepulauan,Bungoro,Biring Ere,"<a href=""/data/3541 "">Banjir</a>",74,0,0,0,0,0,0,0,0,0,74,,,,,,,0,0,0,0,0,0,-4.177964,120.025635,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 74 rumah terendam.,2023-07-06 04:12:24,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3537,22 Januari 2023,Kab. Pangkajene Kepulauan,Pangkajene,Anrong Appaka,"<a href=""/data/3537 "">Banjir</a>",1470,0,0,0,0,0,0,0,0,1470,0,,,,,,,0,0,0,0,0,0,-3.553171,120.025635,,Cuaca ekstrim terjadi beberapa hari mengakibatkan luapan air hujan di beberapa wilayah setinggi mata kaki sampai betis orang dewasa yang mengakibatkan 1470 rumah terendam.,2023-07-06 03:59:02,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
3516,04 Juli 2023,Kab. Sidenreng Rappang,Baranti,Duampanua,"<a href=""/data/3516 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,3,799,0,0,0,0,-4.111191,119.984985,Curah hujan yang tinggi,"Hujan deras terjadi pada pukul 15:30 Wita menyebabkan air Sungai Baranti dan. air Sungai Sumpang Mango meluap sehingga menggenangi Sekolah SDN 2 Sereang, Jembatan penghubung antar Desa Bila Riase dan lagading pondasi bergeser kebawah mengalami keretakan dan Ruas jalan amblas di Desa Kalempang serta Ruas jalan mengalami longsor sepanjang kurang lebih 3 meter di Desa Palaparae yang berada di beberapa kecamatan dan desa.",2023-07-05 02:58:16,2023-07-06 08:12:07,,7,7,,0,0,,0,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
3512,01 Juli 2023,Kab. Kepulauan Selayar,Bontoharu,Putabangung,"<a href=""/data/3512 "">Banjir</a>",11,3,0,0,0,0,0,0,0,0,11,,,,,,,0,0,0,0,0,0,-6.008526,120.482849,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 03:30 Wita hingga 07:48 Wita selama beberapa hari ini menyebabkan meluapnya air sungai di Jembatan Giring-giring sehingga terjadi banjir di 2 titik lokasi yang berbeda sehingga merendam beberapa permukiman warga di Lingkungan Balang Sembok Kelurahan Putabangung dan Jalan Poros Bandara H. Aroeppala Kelurahan Bonto bangun Kecamatan Bontoharu.,2023-07-04 07:32:40,2023-07-06 10:51:19,,7,7,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3509,03 Juli 2023,Kab. Pinrang,Tiroang,Marawi,"<a href=""/data/3509 "">Banjir</a>",160,500,0,0,0,0,0,0,0,0,200,,,,,,,0,1307,0,0,0,0,-3.927782,119.856445,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 15:00 Wita pada tanggal 1 Juli 2023 sampai tanggal 3 Juli 2023 pukul 03:00 Wita menyebabkan jebolnya tanggul Sungai Rappang dan luapan aliran air Sungai Saddang sehingga mengakibatkan ratusan unit rumah warga dan sawah tergenang air (banjir) di Kelurahan Samaturue. Banjir juga mengakibatkan ribuan hektar sawah terendam air dengan ketinggian 50 cm hingga 1 meter di beberapa kelurahan di 3 kecamatan.,2023-07-04 04:03:44,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3444,13 Februari 2023,Kab. Pangkajene Kepulauan,Bungoro,Sapanang,"<a href=""/data/3444 "">Banjir</a>",452,0,0,0,0,0,0,0,0,0,452,,,,,,,0,0,0,0,0,0,-3.991671,119.827881,,Hujan dengan intensitas tinggi di sertai angin kencang mengakibatkan puluhan rumah terendam banjir di kel. sapanang kec. bungoro,2023-06-26 03:14:42,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3438,25 Juni 2023,Kab. Sinjai,Tellu Limpoe,Pattongko,"<a href=""/data/3438 "">Banjir</a>",2,5,0,0,0,0,0,0,1,0,0,,,,,,,0,0,0,0,0,0,-5.304615,120.12561,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 05:56 Wita menyebabkan jebolnya drainase dikarenakan tidak dapat menampung volume derasnya aliran air sehingga mengakibatkan 1 unit rumah warga rubuh pada bagian dapur dan retak pada bagian dinding yang berada di Dusun Pakka Desa Pattongko Kecamatan Tellulimpoe.,2023-06-26 02:42:18,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
3430,13 Februari 2023,Kab. Pangkajene Kepulauan,Bungoro,Boriappaka,"<a href=""/data/3430 "">Banjir</a>",600,0,0,0,0,0,0,0,0,0,600,,,,,,,0,0,0,0,0,0,-3.893028,119.805908,,"telah terjadi banjir di kel. bori appaka kec. bungoro, banjir berlangsung mulai tanggal 13 februari 2023 sampai tanggal 15 februari.",2023-06-26 02:25:09,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3428,24 Juni 2023,Kab. Sinjai,Tellu Limpoe,Pattongko,"<a href=""/data/3428 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,15,0,0,0,0,-5.318495,120.236206,Curah hujan yang tinggi,Hujan deras yang terjadi pada pukul 06:45 Wita menyebabkan sungai lolisang meluap dan terjadi banjir yang menggenangi area sawah hingga area permukiman warga di Desa Pattongko Kecamatan Tellu limpoe.,2023-06-26 02:20:38,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
3425,13 Februari 2023,Kab. Pangkajene Kepulauan,Bungoro,Samalewa,"<a href=""/data/3425 "">Banjir</a>",564,0,0,0,0,0,0,0,0,0,564,,,,,,,1,0,0,0,0,0,-4.046467,119.73999,,"telah terjadi banjir di kel. samalewa kec. bungoro, banjir berlangsung mulai tanggal 13 februari januari 2023.",2023-06-26 02:10:22,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
3365,03 Januari 2023,Kab. Pangkajene Kepulauan,Segeri,Bawa Salo,"<a href=""/data/3365 "">Banjir</a>",132,0,0,0,0,0,0,0,0,0,132,,,,,,,0,0,0,0,0,0,-4.517559,120.113525,,"telah terjadi banjir di kel. bawa salo kec. segeri, banjir berlangsung mulai tanggal 3 januari 2023 sampai tanggal 6 januari 2023 di  3 titik lokasih yang berbeda",2023-06-23 07:28:39,,,41,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2939,05 Juni 2023,Kab. Sinjai,Sinjai Utara,Lappa,"<a href=""/data/2939 "">Banjir</a>",530,646,0,0,0,0,0,0,0,0,335,,,,,,,0,2,0,0,0,0,-3.289695,119.833374,curah hujan yang tinggi,curah hujan yang tinggi sejak pukul 00.30 smpai dengan pukul 02.30 wita mengakibatkan banjir setinggi 50 smpai dengan 120 cm,2023-06-14 02:56:54,2023-06-30 11:29:59,,39,39,,362,0,,5,0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2909,16 Mei 2023,Kota Palopo,Wara Timur,Surutanga,"<a href=""/data/2909 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-2.956161,119.977295,Hujan deras,Hujan deras terjadi pada pukul 19:30 Wita di hulu yang membuat air sungai Latuppa meluap sehingga terjadi banjir yang merendam ke badan jalan dan masuk ke permukiman warga yang berada dibeberapa kelurahan dan kecamatan.,2023-06-12 03:37:42,2023-06-22 06:40:10,,7,54,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2885,02 Juni 2023,Kab. Sinjai,Tellu Limpoe,Bua,"<a href=""/data/2885 "">Banjir</a>",12,52,0,0,0,0,0,0,0,0,12,,,,,,,0,0,0,0,0,0,-5.343654,120.188232,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 11:30 Wita menimbulkan adanya banjir yang merendam puluhan unit rumah warga yang dihuni 52 orang jiwa. Kejadian ini juga mengakibatkan jalan alternatif rusak parah dan hanya dapat dilalui oleh kendaraan roda dua dan menyebabkan pohon tumbang di Dusun Toba dan Dusun Bonto Lohe Desa Bua Kecamatan Tellulimpoe.,2023-06-10 23:18:58,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2875,04 Juni 2023,Kab. Sinjai,Sinjai Utara,Balangnipa,"<a href=""/data/2875 "">Banjir</a>",335,646,0,0,0,0,0,0,0,0,335,,,,,,,0,0,0,0,0,0,-5.252128,120.143921,Curah hujan yang tinggi,"Hujan deras terjadi pada pukul 04:30 Wita menyebabkan adanya banjir dengan ketinggian 50 cm hingga 120 cm sehingga merendam ratusan unit rumah warga, perkantoran, sawah dan fasilitas umum lainnya yang berada dibeberapa kecamatan dan kelurahan.",2023-06-06 03:29:28,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2842,02 Mei 2023,Kab. Luwu Timur,Malili,Harapan,"<a href=""/data/2842 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,15,,,,,,,0,0,0,0,0,0,-2.437291,121.026489,Curah hujan yang tinggi,"Hujan deras terjadi pada pukul 05:30 Wita yang menyebabkan meluapnya air sungai laoli sehingga terjadi banjir yang merendam kurang lebih 15 unit rumah warga, 1 unit sekolah dasar dan jalan dengan ketinggian air mencapai lutut orang dewasa yang berada di Jalan Poros Sul-Sel - Sulut Desa Harapan Kecamatan Malili.",2023-05-11 13:52:38,,,7,,,0,0,,0,0,,,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,24
2836,10 Mei 2023,Kab. Wajo,Tanasitolo,Pincengpute,"<a href=""/data/2836 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,50,,,,,,,350,0,0,0,0,0,-3.70562,120.153076,Intensitas curah hujan yang tinggi,Hujan deras terjadi pada pukul 16:00 Wita menyebabkan adanya banjir yang mengakibatkan 50 unit rumah warga terendam air dan Jalan Poros Sengkang Anabanua di Lingkungan Bountuose Kelurahan Pincengpute Kecamatan Tanasitolo tergenang air sepanjang 350 meter yang menghambat arus lalu lintas.,2023-05-11 12:01:59,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25
2835,10 Mei 2023,Kab. Luwu Utara,Mappedeceng,Uraso,"<a href=""/data/2835 "">Banjir</a>",47,12,0,0,0,40,0,0,0,0,21,,,,,,,0,0,0,0,0,0,-2.487941,120.466186,Curah hujan yang tinggi dan sedang,"Hujan deras terjadi pada pukul 17:00 Wita yang menyebabkan meluapnya air sungai uraso, sungai tete dongi dan sungai masapi sehingga terjadi banjir yang merendam puluhan unit rumah  warga dan ruas jalan Trans Sulawesi yang menghambat arus lalu lintas dengan ketinggian air mencapai 30 - 100 cm di beberapa kecamatan dan desa. Kejadian ini mengakibatkan 19 Kepala Keluarga (KK) yg dihuni 40 Orang Jiwa diantaranya terdiri dari 15 Orang Jiwa Balita mengungsi.",2023-05-11 11:36:11,2023-05-11 11:36:38,,7,7,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26
2824,08 Mei 2023,Kab. Bone,Mare,Tellu Boccoe,"<a href=""/data/2824 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,8,,,,,,,0,0,0,0,0,0,-4.606152,120.050903,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 15:00 Wita menyebabkan meluapnya air sungai sehingga terjadi banjir yang menggenangi permukiman warga yang berada di Desa Tellu Boccoe Kecamatan Mare.,2023-05-10 02:51:37,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27
2823,09 Mei 2023,Kab. Wajo,Sabangparu,Ujungpero,"<a href=""/data/2823 "">Banjir</a>",53,85,0,0,0,0,0,0,0,0,48,,,,,,,100,0,0,0,0,0,-3.797707,120.255249,Intensitas curah hujan yang tinggi,"Telah terjadi hujan deras pada pukul 08:00 Wita yang menyebabkan meluapnya air sungai walennae serta tingginya debit air dari hulu sungai yang bermuara di Danau Tempe mengakibatkan tanggul jebol sepanjang 15 meter dan terjadi banjir yang merendam puluhan unit rumah warga, sekolah dan jalan yang berada di Desa Ujungpero Kecamatan Sabbangparu.",2023-05-10 02:45:45,,,7,,,0,0,,0,0,,,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,28
2817,08 Mei 2023,Kota Palopo,Wara Timur,Surutanga,"<a href=""/data/2817 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.050171,119.993225,Curah hujan yang tinggi,Telah terjadi hujan deras pada pukul 18:00 Wita yang menyebabkan meluapnya air sungai hingga terjadi banjir yang menggenangi permukiman warga di beberapa Kecamatan dan Kelurahan.,2023-05-09 07:27:31,2023-06-22 06:37:53,,7,54,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29
2816,08 Mei 2023,Kab. Luwu,Bua,Sakti,"<a href=""/data/2816 "">Banjir</a>",0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.410293,120.148682,Curah hujan yang tinggi,Telah terjadi hujan deras pada pukul 14:00 Wita yang berlangsung beberapa jam menyebabkan banjir pada pukul 19:00 Wita. Dalam kejadian ini mengakibatkan 1 orang hilang dan hanyut terbawa arus An. Yohana (50 thn) yang berada di Desa Posi Kecamatan Bua.,2023-05-09 07:19:47,2023-05-15 14:06:29,,7,7,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,30
2815,08 Mei 2023,Kab. Luwu Timur,Mangkutana,Wonorejo,"<a href=""/data/2815 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,150,0,0,0,0,0,-2.303532,121.028686,Curah hujan yang tinggi,Telah terjadi hujan deras pada pukul 17:35 Wita yang mengguyur mulai sore hingga malam hari yang mengakibatkan Jalan Poros Trans Sul-Sel ke Sul-Teng Desa Wonorejo Kecamatan Mangkutana terendam banjir sepanjang kurang lebih 150 m dan tinggi kurang lebih 20 cm.,2023-05-09 07:06:42,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31
